Diet_type,Recipe_name,Cuisine_type,Protein(g),Carbs(g),Fat(g),Extraction_day,Extraction_time,Protein_to_Carbs_ratio,Carbs_to_Fat_ratio
mediterranean,Olive-Topped Orange Slices,american,4.07,47.79,9.58,10/16/2022,16:46:17,0.0851624782908916,4.987997077549316
mediterranean,Italian-style chicken burger & chips,nordic,164.68,503.04,109.98,10/16/2022,16:46:17,0.3273689420941832,4.573880943071985
mediterranean,Vegan Bistro Lunch Box,american,8.25,28.23,8.52,10/16/2022,16:46:17,0.2922319436080904,3.3129914329304078
mediterranean,Roasted pepper salad with capers & pine nuts,south east asian,8.51,39.76,53.35,10/16/2022,16:46:17,0.21402882221272101,0.7452531348990646
mediterranean,Cook the Book: Turkish Yogurt Soup with Mint,middle eastern,105.69,131.7,55.13,10/16/2022,16:46:17,0.8024996013697694,2.388855634760842
mediterranean,Garlic-Mint Yogurt Spread Recipe,american,12.97,11.85,8.16,10/16/2022,16:46:17,1.0944224116108348,1.4520279377527263
mediterranean,Garlicky Escarole,italian,38.37,116.47,15.47,10/16/2022,16:46:17,0.3294382292587854,7.5282787150151895
mediterranean,"Aubergine, chilli & bacon pasta",italian,75.33,300.22,104.05,10/16/2022,16:46:17,0.250915159166081,2.885315854725087
mediterranean,Lamb Chops with Pistachio Sauce and Vegetable Saute,mediterranean,177.96,70.81,308.26,10/16/2022,16:46:17,2.513168857945799,0.22970794229565208
mediterranean,Lamb Chops with Asparagus and Farro,italian,329.78,282.19,732.29,10/16/2022,16:46:17,1.1686410976962411,0.3853522711599624
mediterranean,Panzanella (Tuscan tomato and bread salad),italian,6.78,38.12,95.71,10/16/2022,16:46:17,0.1778547257417172,0.3982823290948794
mediterranean,Cold Pudding with Bulgur Grain,british,49.03,116.12,148.69,10/16/2022,16:46:24,0.42223198215654356,0.7809484097894291
mediterranean,The Corsican Cocktail Recipe,world,1.75,155.39,0.99,10/16/2022,16:46:24,0.011261913495633595,156.80121089808273
mediterranean,Roasted Red Pepper and Feta Dip,mediterranean,33.94,19.35,58.05,10/16/2022,16:46:24,1.7539145263810652,0.3333275912559646
mediterranean,Spanikopi-taters,american,47.11,182.6,39.28,10/16/2022,16:46:24,0.25799420594629824,4.648557826939233
mediterranean,"Eggplant, Pepper and Feta-Stuffed Phyllo Boreks",mediterranean,41.25,170.46,236.04,10/16/2022,16:46:24,0.24199083661365353,0.7221626751284735
mediterranean,Zucchini Babaghanouj,mediterranean,18.73,43.96,73.73,10/16/2022,16:46:24,0.42605946179568255,0.5962213994113738
mediterranean,Pomegranate Martini Recipe,world,0.13,8.42,0.2,10/16/2022,16:46:24,0.015437596484978033,41.89054726368159
mediterranean,Baked Ham with Rosemary and Sweet Vermouth,american,450.55,176.05,315.42,10/16/2022,16:46:24,2.55920159499236,0.5581429264379988
mediterranean,Vegan Seafood Spelt Pasta,american,54.91,264.71,49.65,10/16/2022,16:46:24,0.20743376739160824,5.331413264586816
mediterranean,Lemony Orzo with Tuna,mediterranean,238.42,358.03,140.01,10/16/2022,16:46:24,0.6659199901684492,2.557156223439587
mediterranean,Eggplant Dip (Baba Ghanoush),middle eastern,29.02,110.85,79.73,10/16/2022,16:46:24,0.2617928570784206,1.3902998833577904
mediterranean,Slow-Baked Salmon with Lemon and Thyme,nordic,325.06,11.85,233.29,10/16/2022,16:46:24,27.428908952830987,0.050794929937288624
mediterranean,Sardine beccafico,mediterranean,41.45,146.5,53.19,10/16/2022,16:46:24,0.2829332222988239,2.754225338873118
mediterranean,Crudités with Feta Pistachio Dip,mediterranean,51.97,44.78,128.17,10/16/2022,16:46:24,1.1605368348183382,0.34937700415850703
mediterranean,Broccoli with Red Pepper Flakes and Toasted Garlic,british,13.32,25.55,10.61,10/16/2022,16:46:24,0.5213103205353997,2.4078786165300166
mediterranean,"Tilapia with Arugula, Capers, and Tomatoes",american,48.26,7.99,18.59,10/16/2022,16:46:24,6.0392942059817285,0.4297778494970685
mediterranean,Tuna with Warm Cucumber and Fennel Salad,mediterranean,171.33,62.31,88.67,10/16/2022,16:46:24,2.7495947745983855,0.7027100179314545
mediterranean,Spicy Red-Pepper and Eggplant Confit,french,21.97,121.53,221.82,10/16/2022,16:46:31,0.18077692111477728,0.5478741868443475
mediterranean,Classic Cookbooks: Elizabeth David's Ratatouille Recipe,french,24.77,141.96,38.07,10/16/2022,16:46:31,0.17448454152901147,3.72882246329227
mediterranean,Tomato and Cucumber Couscous,middle eastern,24.2,112.28,10.19,10/16/2022,16:46:31,0.21553067749663787,11.017564517711708
mediterranean,Mini Mezze Bento Box,mediterranean,15.02,35.93,17.64,10/16/2022,16:46:31,0.4180234338036793,2.0367326115299584
mediterranean,Zucchini Tapenade,mediterranean,6.94,17.34,55.8,10/16/2022,16:46:31,0.4002076004844011,0.310747119227254
mediterranean,Black Olive Tapenade,french,8.37,14.68,92.56,10/16/2022,16:46:31,0.5701246509093386,0.15859811367638638
mediterranean,Warm Quinoa Salad,mexican,73.78,249.0,37.79,10/16/2022,16:46:31,0.2963040309075064,6.58887036596015
mediterranean,Greek lamb & macaroni bake,mediterranean,264.91,358.69,202.33,10/16/2022,16:46:31,0.7385465484219008,1.7727881540643795
mediterranean,Orzo & mozzarella salad,italian,128.71,282.28,165.42,10/16/2022,16:46:31,0.4559640925177395,1.7064338868704698
mediterranean,Baked Shrimp with Tomatoes and Feta,mediterranean,136.89,107.9,60.69,10/16/2022,16:46:31,1.2686629410292767,1.7778583315483352
mediterranean,"Chicken with ham, spinach & pine nuts",british,530.63,75.37,212.81,10/16/2022,16:46:31,7.0402409414761635,0.3541640234762301
mediterranean,"Mahimahi with Onion, Capers, and Lemon",mediterranean,129.0,19.34,80.39,10/16/2022,16:46:31,6.669768884752598,0.24057419362864
mediterranean,Coney Island Skewered Shrimp,mediterranean,247.98,23.15,45.62,10/16/2022,16:46:31,10.711416353505248,0.5074417483176608
mediterranean,Spinach Tabbouleh,middle eastern,24.7,97.07,57.77,10/16/2022,16:46:31,0.2544529262086514,1.680254799120666
mediterranean,Garbanzo Bean Stew with Escarole,south east asian,45.16,133.63,14.41,10/16/2022,16:46:31,0.3379455365895638,9.27277773922698
mediterranean,Greek Kale Salad with Quinoa & Chicken,mediterranean,63.71,48.83,49.45,10/16/2022,16:46:31,1.3047039790297148,0.9874421144162908
mediterranean,"Zucchini, Lamb, and Summer Squash with Buttermilk Dill Marinade",american,148.79,57.98,132.77,10/16/2022,16:46:31,2.5661854745520087,0.43669174744484857
mediterranean,Eggplant & Chickpea Baked Pasta,italian,59.71,220.29,52.11,10/16/2022,16:46:31,0.2710505649345638,4.227322446316517
mediterranean,"Tomato, Onion, Black Olive, and Feta Fish Packets",mediterranean,132.3,22.39,74.82,10/16/2022,16:46:37,5.908624000714573,0.2992475374560618
mediterranean,Mini Lamb Burgers with Pineapple Salsa,nordic,124.59,154.6,157.35,10/16/2022,16:46:37,0.8058809451426576,0.9825167936651181
mediterranean,Birds Eye® Greek Veggie & Hummus Wrap,mediterranean,147.3,594.51,227.82,10/16/2022,16:46:37,0.24776665192065414,2.6095487246566385
mediterranean,White Bean Soup (Fassoulatha),american,114.77,335.39,32.6,10/16/2022,16:46:37,0.34219761412798794,10.287721235544922
mediterranean,Spanish meatball & butter bean stew,mediterranean,99.28,150.74,90.43,10/16/2022,16:46:37,0.6586131178644163,1.6669062600214528
mediterranean,Radicchio and Haricot Vert Salad with Candied Walnuts,american,7.65,76.77,66.46,10/16/2022,16:46:37,0.09964700212319756,1.1551135252253202
mediterranean,Orange and Cumin Leg of Lamb with Roasted Tomatoes and Garlic Recipe,mediterranean,607.03,109.27,489.93,10/16/2022,16:46:37,5.55527084038766,0.22303140646335912
mediterranean,Grilled Radicchio Salad with Gorgonzola and Balsamic Vinaigrette Recipe,mediterranean,28.47,18.27,87.46,10/16/2022,16:46:37,1.5582069946910404,0.20889310664181748
mediterranean,Frozen Apricot Soufflé,french,34.52,256.36,177.34,10/16/2022,16:46:37,0.13465386700785223,1.4455766010116105
mediterranean,Corn on the Cob with Mint-Feta Butter,mediterranean,74.2,304.9,103.62,10/16/2022,16:46:37,0.24335768003384708,2.9424537497225463
mediterranean,White Bean Salad with Carrots and Tomatoes,south american,51.11,151.17,43.07,10/16/2022,16:46:37,0.3380939465902852,3.5097861670265376
mediterranean,Portobello “Pizza” Margherita,italian,35.08,46.33,31.2,10/16/2022,16:46:37,0.7571604325397682,1.4848883048620236
mediterranean,"Pan-Seared Rib-Eye Steaks with Goat Cheese, Caper and Sun-Dried Tomato Butter",american,140.37,3.65,176.65,10/16/2022,16:46:37,38.44700082169269,0.02066220966764977
mediterranean,"Radicchio with Pine Nuts, Currants, and Aged Balsamic",mediterranean,5.7,26.33,66.04,10/16/2022,16:46:37,0.216474877520793,0.39869172180917906
mediterranean,Roasted Vegetable and Prosciutto Lasagna with Alfredo Sauce,italian,47.39,131.33,35.18,10/16/2022,16:46:37,0.36084397438533167,3.7329808703561587
mediterranean,Raw Artichoke Salad with Mint and Feta Vinaigrette,mediterranean,60.95,186.23,85.08,10/16/2022,16:46:37,0.3272817092750402,2.1888553261010095
mediterranean,Chickpea Spread,mediterranean,145.6,489.97,274.51,10/16/2022,16:46:37,0.29716044418955406,1.7848829372957735
mediterranean,Tabbouleh With Edamame and Feta,mediterranean,59.57,180.26,41.17,10/16/2022,16:46:37,0.33046526980322977,4.378324548832916
mediterranean,Hake with stewed peppers,eastern europe,137.59,109.12,90.22,10/16/2022,16:46:37,1.2608938701074952,1.2094745125857616
mediterranean,"Balsamic-Glazed Salmon with Spinach, Olives, and Golden Raisins",nordic,76.13,94.2,72.1,10/16/2022,16:46:37,0.8081655184127556,1.3065006033203423
mediterranean,Panzanella,mediterranean,43.1,237.81,221.51,10/16/2022,16:46:44,0.18123635996652804,1.0735809959776264
mediterranean,"Tabouli Salad with Cucumber, Tomato, Feta, and Olives",mediterranean,34.78,137.31,79.1,10/16/2022,16:46:44,0.25329361813693,1.7358819736792204
mediterranean,Tuna Salad,american,82.73,40.17,21.91,10/16/2022,16:46:44,2.0594458689104083,1.8333257268038885
mediterranean,Roasted Fish Catalan,mediterranean,96.52,32.82,20.63,10/16/2022,16:46:44,2.9408000974985526,1.5908099461974698
mediterranean,Grilled Peaches with Franklin's Teleme,mediterranean,30.57,69.51,46.1,10/16/2022,16:46:44,0.43978650861014795,1.50777640398256
mediterranean,Lemon and Mint Seafood Skewers with Tabbouleh,middle eastern,132.09,144.52,19.92,10/16/2022,16:46:44,0.9139848188152586,7.254655890768535
mediterranean,Easy Shrimp Skillet,mediterranean,63.81,178.34,52.16,10/16/2022,16:46:44,0.3577977021548606,3.419029543145262
mediterranean,Chicken with Cherry Tomato and Olive Topping,american,155.25,10.07,31.41,10/16/2022,16:46:44,15.415549597855229,0.32058832892935596
mediterranean,PointsPlus Bulgur Pilaf with Pistachios and Raisins,mediterranean,29.87,171.54,36.44,10/16/2022,16:46:44,0.17412746806885818,4.707335144480119
mediterranean,Greek Layer Dip,mediterranean,86.52,207.99,53.49,10/16/2022,16:46:44,0.4159795375761451,3.8883176609149204
mediterranean,Niçoise toasts,french,50.13,177.58,60.1,10/16/2022,16:46:44,0.28229371385452273,2.9546929335618377
mediterranean,Cat Cora's Olive Oil Chocolate Cake,american,72.74,336.95,148.19,10/16/2022,16:46:44,0.21587708598579616,2.2737548164193506
mediterranean,Lentil Stew with Spinach and Potatoes,middle eastern,60.81,189.87,30.64,10/16/2022,16:46:44,0.3202700781056612,6.196599327698182
mediterranean,Skewered Greek Meatballs,mediterranean,176.19,29.61,218.5,10/16/2022,16:46:44,5.950153659113167,0.13551425393934124
mediterranean,Fava Beans and Orzo Salad,mediterranean,94.19,276.06,53.22,10/16/2022,16:46:44,0.3411927074088698,5.187050224535428
mediterranean,"Braised Chicken With Artichokes, Olives, and Lemon",mediterranean,241.76,159.0,214.7,10/16/2022,16:46:44,1.5204935818013723,0.7405647854458061
mediterranean,Pan-Fried Tomatoes with a Cornmeal Crust,american,12.46,92.77,74.97,10/16/2022,16:46:51,0.13430921300837548,1.2374117992290352
mediterranean,Spicy Brussels Sprouts with Fried Capers,italian,36.59,89.88,76.79,10/16/2022,16:46:51,0.4070938240562522,1.1704496620697735
mediterranean,Grilled Lamb Meatballs,middle eastern,84.91,25.57,138.48,10/16/2022,16:46:51,3.3205584451136048,0.18464626916327873
mediterranean,Honey-Glazed Doughnuts with Raisins and Pine Nuts,american,55.5,750.0,46.32,10/16/2022,16:46:51,0.07399990133346489,16.191360290149177
mediterranean,"Onion, Pepper & Feta Quiche",mediterranean,60.01,160.48,149.63,10/16/2022,16:46:51,0.3739383478418006,1.0725050290381004
mediterranean,Greek Vegetarian Stuffed Zucchini,mediterranean,32.34,92.2,39.11,10/16/2022,16:46:51,0.35075541480027334,2.357393060775741
mediterranean,Cook the Book: Pita Bread,mediterranean,44.66,319.61,58.39,10/16/2022,16:46:51,0.13973236215274193,5.473617509547704
mediterranean,Salmon with salsa verde,nordic,357.97,189.46,315.0,10/16/2022,16:46:51,1.8894125967877293,0.6014584080685459
mediterranean,Moutabal,mediterranean,34.92,112.17,24.8,10/16/2022,16:46:51,0.3113104099990194,4.5228014999395185
mediterranean,Sea bass & seafood Italian one-pot,american,163.9,50.07,45.18,10/16/2022,16:46:51,3.2733518403866513,1.108209202983555
mediterranean,Fattoush with Yogurt-Tahini Dressing,mediterranean,22.88,49.4,26.34,10/16/2022,16:46:51,0.46314851926074374,1.8754033635776926
mediterranean,"Roasted Red Pepper, Spinach & Feta Penne Pasta",mediterranean,79.14,306.42,84.84,10/16/2022,16:46:51,0.25827211581451665,3.6116971747150552
mediterranean,Grilled Chicken with Rustic Mustard Cream,american,154.38,6.93,54.97,10/16/2022,16:46:51,22.2738421584187,0.12606647141219915
mediterranean,Orzo Olive Salad,mediterranean,35.83,141.46,70.35,10/16/2022,16:46:51,0.25328535780179695,2.01077454478259
mediterranean,Moroccan Ratatouille,middle eastern,28.14,151.73,41.51,10/16/2022,16:46:51,0.18545979397749968,3.6551757365517576
mediterranean,Vegetarian Mezze Lunch to Go,mediterranean,31.83,50.32,56.31,10/16/2022,16:46:51,0.6325390989845194,0.8936087087780362
mediterranean,Tuna and Olive Salad Sandwich,mediterranean,132.98,167.73,110.4,10/16/2022,16:46:51,0.7928170701897681,1.519279716669233
mediterranean,Hamburger Imbottiti (Stuffed Hamburgers),american,146.05,23.09,175.75,10/16/2022,16:46:51,6.324975098523234,0.1313790533197535
mediterranean,Grilled Squid With Olive Oil and Lemon Recipe,mediterranean,71.04,15.83,20.36,10/16/2022,16:46:57,4.487398142884215,0.7774667256028682
mediterranean,Corn and Fregola with Grilled Halloumi Cheese,italian,74.43,272.88,137.59,10/16/2022,16:46:57,0.27275625639014817,1.9832692545297292
mediterranean,Greek Roasted Fish with Vegetables,mediterranean,146.81,132.48,117.38,10/16/2022,16:46:57,1.108158905805361,1.1286324021775245
mediterranean,Spiced Silverbeet and Pumpkin Hash,american,20.99,88.57,107.25,10/16/2022,16:46:57,0.23698501766944033,0.8258198058759358
mediterranean,Greek Chicken Sheet Pan Dinner with Green Beans and Feta,mediterranean,247.52,176.44,55.68,10/16/2022,16:46:57,1.4028485442725898,3.1687649287907904
mediterranean,Mykonos Pork Roast with Tzatziki Sauce,mediterranean,347.08,35.21,183.42,10/16/2022,16:46:57,9.857146914316548,0.1919627523566004
mediterranean,Salmon with Roasted Red Pepper Quinoa Salad,nordic,139.98,98.53,138.01,10/16/2022,16:46:57,1.4206696369670457,0.7139285998942113
mediterranean,Greek Stuffed Portobello Mushrooms,mediterranean,17.61,26.48,54.76,10/16/2022,16:46:57,0.6650050979947887,0.4835558152699915
mediterranean,Ratatouille,french,10.97,56.46,56.84,10/16/2022,16:46:57,0.1942934060679053,0.9932970918878978
mediterranean,Cheesy Greek-Style Baked Quinoa,mediterranean,73.56,143.19,89.34,10/16/2022,16:46:57,0.5137194376741555,1.6027355861250712
mediterranean,Branzino al Forno,italian,431.11,70.42,122.31,10/16/2022,16:46:57,6.121895457320969,0.5757454358152578
mediterranean,"Zucchini Noodle ""Pasta"" Salad",asian,111.27,362.9,123.01,10/16/2022,16:46:57,0.306612547223623,2.950142670167708
mediterranean,Vegetable Saute,american,56.93,186.48,32.98,10/16/2022,16:46:57,0.30528579319072724,5.654164518965466
mediterranean,Lamb Chops with Mint Gremolata,american,65.75,11.65,218.95,10/16/2022,16:46:57,5.643292421251394,0.05320825207466511
mediterranean,Fresh ATHENOS® Salsa,mexican,41.67,55.89,91.17,10/16/2022,16:46:57,0.745558318870659,0.613023878206886
mediterranean,Almond-Apricot Chicken with Mint Pesto,italian,199.63,84.21,194.66,10/16/2022,16:46:57,2.370592915414851,0.4325982091944457
mediterranean,Greek Burgers with Herb-Feta Sauce,mediterranean,122.62,83.43,118.48,10/16/2022,16:46:57,1.46971749110043,0.7041635367696086
mediterranean,Lamb & Eggplant Ragu,italian,63.04,198.15,41.35,10/16/2022,16:46:57,0.3181412155376455,4.79190346061764
mediterranean,Shepherd's Salad,american,14.98,32.93,40.38,10/16/2022,16:46:57,0.4548905286811819,0.8154825289121121
mediterranean,Tomatoes Stuffed with Puréed Cauliflower and Feta,mediterranean,44.16,57.12,80.85,10/16/2022,16:46:57,0.7730957091087342,0.7064847682774487
mediterranean,"Pork Roast Stuffed with Roasted Red Peppers, Feta, and Spinach",mediterranean,308.94,55.85,222.81,10/16/2022,16:47:04,5.531503464575388,0.2506608740142991
mediterranean,Pita Bread,middle eastern,89.23,583.51,83.38,10/16/2022,16:47:04,0.15291913948494545,6.998117077031938
mediterranean,North African Vegetable Stew with Poached Eggs,mexican,80.33,196.54,47.17,10/16/2022,16:47:04,0.4087187914989748,4.166543003116321
mediterranean,Slow-Cooked Lamb with Lemons & Pomegranate,mediterranean,193.76,128.33,232.77,10/16/2022,16:47:04,1.5098456335569734,0.5513143819462046
mediterranean,Gluten-Free Greek Halva Recipe,mediterranean,36.4,550.77,134.86,10/16/2022,16:47:04,0.066089173177237,4.083982767442032
mediterranean,Spanish Clam Soup,mediterranean,304.84,226.63,109.62,10/16/2022,16:47:04,1.3450940074394058,2.0673958456865016
mediterranean,Wilted Dandelion Greens with Toasted Matzo Crumbles,eastern europe,10.35,122.36,55.72,10/16/2022,16:47:04,0.08458577487925073,2.195940489223094
mediterranean,Tilapia & Summer Vegetable Packets,mediterranean,97.34,33.28,25.89,10/16/2022,16:47:04,2.924791923319612,1.2853887451237882
mediterranean,Holly Clegg’s Eight Layered Greek Dip,mediterranean,30.48,67.11,49.64,10/16/2022,16:47:04,0.4541729373724128,1.3519066900344474
mediterranean,Greek-Style Chicken Salad,mediterranean,68.33,42.72,122.26,10/16/2022,16:47:04,1.5994475784742868,0.34941641242914745
mediterranean,DIY Amaretto Recipe,world,13.6,299.79,19.72,10/16/2022,16:47:04,0.04536493757317598,15.201561786927641
mediterranean,Pomegranate Molasses-Glazed Chicken and Carrots,american,117.65,112.5,141.64,10/16/2022,16:47:04,1.0457684820579374,0.7942615485629162
